time,x,y,theta
1702607562906114.0,0.0,0.0,0.0
1702607562946571.0,0.0,0.0,0.0
1702607563027473.0,0.0,0.0,0.0
1702607563068015.0,0.0,0.0,0.0
1702607563108487.0,0.0,0.0,0.0
1702607563148942.0,0.0,0.0,0.0
1702607563190333.0,0.0,0.0,0.0
1702607563230928.0,0.0,0.0,0.0
1702607563271498.0,0.0,0.0,0.0
1702607563311981.0,0.0,0.0,0.0
1702607563352438.0,0.0,0.0,0.0
1702607563393809.0,0.0,0.0,0.0
1702607563434273.0,0.0,0.0,0.0
1702607563474869.0,0.0,0.0,0.0
1702607563515365.0,0.0,0.0,0.0
1702607563555827.0,0.0,0.0,0.0
1702607563597169.0,0.0,0.0,0.0
1702607563637633.0,0.0,0.0,0.0
1702607563678218.0,0.0,0.0,0.0
1702607563718704.0,0.0,0.0,0.0
1702607563759166.0,0.0,0.0,0.0
1702607563799621.0,0.0,0.0,0.0
1702607563840083.0,0.0,0.0,0.0
1702607563880669.0,0.0,0.0,0.0
1702607563921157.0,0.0,0.0,0.0
1702607563962438.0,0.0,0.0,0.0
1702607564002884.0,0.0,0.0,0.0
1702607564043346.0,0.0,0.0,0.0
1702607564083926.0,0.0,0.0,0.0
1702607564124425.0,0.0,0.0,0.0
1702607564164892.0,0.0,0.0,0.0
1702607564205350.0,0.0,0.0,0.0
1702607564245815.0,0.0,0.0,0.0
1702607564286396.0,0.0,0.0,0.0
1702607564326884.0,0.0,0.0,0.0
1702607564369959.0,0.0,0.0,0.0
1702607564410485.0,0.0,0.0,0.0
1702607564450940.0,0.0,0.0,0.0
1702607564491521.0,0.0,0.0,0.0
1702607564532008.0,0.0,0.0,0.0
1702607564572472.0,0.0,0.0,0.0
1702607564612924.0,0.0,0.0,0.0
1702607564653392.0,0.0,0.0,0.0
1702607564693980.0,0.0,0.0,0.0
1702607564735235.0,0.0,0.0,0.0
1702607564775692.0,0.0,0.0,0.0
1702607564816151.0,0.0,0.0,0.0
1702607564856611.0,0.0,0.0,0.0
1702607564897196.0,0.0,0.0,0.0
1702607564937694.0,0.0,0.0,0.0
1702607564978163.0,0.0,0.0,0.0
1702607565018621.0,0.0,0.0,0.0
1702607565059087.0,0.0,0.0,0.0
1702607565099665.0,0.0,0.0,0.0
1702607565140152.0,0.0,0.0,0.0
1702607565180616.0,0.0,0.0,0.0
1702607565221983.0,0.0,0.0,0.0
1702607565262439.0,0.0,0.0,0.0
1702607565303022.0,0.0,0.0,0.0
1702607565343515.0,0.0,0.0,0.0
1702607565381527.0,0.0,0.0,0.0
1702607565421991.0,0.0,0.0,0.0
1702607565462451.0,0.0,0.0,0.0
1702607565504021.0,0.0,0.0,0.0
1702607565544508.0,0.0,0.0,0.0
1702607565584979.0,0.0,0.0,0.0
1702607565625463.0,0.00432805810123682,0.0,0.0
1702607565665932.0,0.008199774660170078,0.0,-0.0014780366327613592
1702607565706540.0,0.013551831245422363,-7.910542990430258e-06,-0.002951014554128051
1702607565747130.0,0.01981940120458603,-2.6406283723190427e-05,-0.004424646496772766
1702607565787612.0,0.02676953747868538,-5.715838051401079e-05,-0.005902206525206566
1702607565828087.0,0.0338456965982914,-9.892381785903126e-05,-0.006887416355311871
1702607565868557.0,0.04108920320868492,-0.00014881364768370986,-0.006887416355311871
1702607565909148.0,0.04851864278316498,-0.00019998410425614566,-0.006396218203008175
1702607565950479.0,0.055815089493989944,-0.00024665441014803946,-0.006878620944917202
1702607565990954.0,0.06318257749080658,-0.0002973333466798067,-0.00638601602986455
1702607566031431.0,0.07054972648620605,-0.00034438067814335227,-0.006878597196191549
1702607566071900.0,0.07787667214870453,-0.0003947805962525308,-0.007863958366215229
1702607566112485.0,0.08505809307098389,-0.0004512561426963657,-0.009337769821286201
1702607566152979.0,0.09262999147176743,-0.0005219628801569343,-0.00835302285850048
1702607566193467.0,0.09999502450227737,-0.0005834846524521708,-0.007860573939979076
1702607566233936.0,0.10719703137874603,-0.0006400977144949138,-0.0063825370743870735
1702607566275321.0,0.11468750238418579,-0.0006879065767861903,-0.004455442074686289
1702607566315911.0,0.1220342144370079,-0.0007206396549008787,-0.003964229952543974
1702607566356416.0,0.12952114641666412,-0.0007503196829929948,-0.0029797472525388002
1702607566397431.0,0.13679176568984985,-0.0007719843415543437,-0.0024936243426054716
1702607566437904.0,0.14428465068340302,-0.000790668826084584,-0.0024936243426054716
1702607566478379.0,0.1516939103603363,-0.0008091447525657713,-0.0015084146289154887
1702607566518982.0,0.15907983481884003,-0.0008202858152799308,-0.0024905181489884853
1702607566559492.0,0.16648268699645996,-0.0008387228008359671,-0.0034748781472444534
1702607566599973.0,0.1738908290863037,-0.0008644653134979308,-0.0044599417597055435
1702607566640456.0,0.181256964802742,-0.0008973180665634573,-0.005937468260526657
1702607566681842.0,0.1884216070175171,-0.0009398584370501339,-0.007864520885050297
1702607566722453.0,0.1958058476448059,-0.000997933209873736,-0.008846435695886612
1702607566762964.0,0.2030419111251831,-0.00106194824911654,-0.009830771945416927
1702607566803442.0,0.21020056307315826,-0.0011323256185278296,-0.009830771945416927
1702607566843907.0,0.2175280600786209,-0.0012043628375977278,-0.009830771945416927
1702607566884367.0,0.2248564511537552,-0.0012764089042320848,-0.00785962026566267
1702607566924953.0,0.23199617862701416,-0.0013325256295502186,-0.00785962026566267
1702607566965460.0,0.23914983868598938,-0.0013887517852708697,-0.008844051510095596
1702607567007125.0,0.24642808735370636,-0.0014531227061524987,-0.007886978797614574
1702607567047593.0,0.25358864665031433,-0.0015095989219844341,-0.008872363716363907
1702607567088058.0,0.2607913017272949,-0.00157350511290133,-0.009365091100335121
1702607567128645.0,0.2680552899837494,-0.0016415349673479795,-0.009856336750090122
1702607567169148.0,0.2749599516391754,-0.0017095919465646148,-0.009856336750090122
1702607567209628.0,0.28240957856178284,-0.0017830203287303448,-0.009363792836666107
1702607567250105.0,0.2895684540271759,-0.0018500564619898796,-0.007393467705696821
1702607567290572.0,0.2968541085720062,-0.0019039236940443516,-0.003944548778235912
1702607567331164.0,0.30399295687675476,-0.0019320833962410688,-0.0019798038993030787
1702607567370143.0,0.3115136921405792,-0.0019469730323180556,6.624567322432995e-05
1702607567411569.0,0.31875288486480713,-0.0019464935176074505,0.0010288372868672013
1702607567452027.0,0.3260819911956787,-0.0019389530643820763,0.0020144623704254627
1702607567492502.0,0.33328312635421753,-0.0019244466675445437,0.0005366429686546326
1702607567533100.0,0.34071147441864014,-0.001920460257679224,0.0010277560213580728
1702607567573609.0,0.34803134202957153,-0.001912937150336802,0.0010277560213580728
1702607567614099.0,0.3553546667098999,-0.0019054105505347252,4.290975630283356e-05
1702607567654565.0,0.3628072440624237,-0.0019050907576456666,-0.0014352353755384684
1702607567695033.0,0.37013453245162964,-0.0019156071357429028,-0.0024206149391829967
1702607567735625.0,0.37752243876457214,-0.0019334903918206692,-0.0034029874950647354
1702607567776890.0,0.38483065366744995,-0.0019583601970225573,-0.0038861646316945553
1702607567817362.0,0.3921988010406494,-0.0019869941752403975,-0.003393521998077631
1702607567857836.0,0.3994833528995514,-0.0020117145031690598,-0.0029009028803557158
1702607567898312.0,0.4067675471305847,-0.0020328452810645103,-0.002408307511359453
1702607567938917.0,0.41394561529159546,-0.002050132257863879,-0.0009352185297757387
1702607567979422.0,0.4211830198764801,-0.002056900877505541,-0.0009352185297757387
1702607568019901.0,0.42846670746803284,-0.002063712803646922,-0.0004426608211360872
1702607568060377.0,0.4356260597705841,-0.002066881861537695,-0.0014278469607234001
1702607568100853.0,0.4429102838039398,-0.002077282639220357,-0.0019204424461349845
1702607568141452.0,0.4500064253807068,-0.0020909104496240616,-0.003393743885681033
1702607568182833.0,0.4571312963962555,-0.002115090610459447,-0.004839205648750067
1702607568223323.0,0.46437132358551025,-0.0021501267328858376,-0.005824051797389984
1702607568263793.0,0.47153162956237793,-0.002191829029470682,-0.006809384562075138
1702607568304258.0,0.4784429669380188,-0.002238891553133726,-0.007794839795678854
1702607568344855.0,0.48562225699424744,-0.002294854260981083,-0.00632146280258894
1702607568385028.0,0.4930451512336731,-0.0023417784832417965,-0.007810390554368496
1702607568425503.0,0.4999130964279175,-0.0023954210337251425,-0.008302995003759861
1702607568465972.0,0.5070734620094299,-0.0024548748042434454,-0.008302995003759861
1702607568506440.0,0.5138593316078186,-0.0025112188886851072,-0.0068249208852648735
1702607568547851.0,0.5210602879524231,-0.0025603657122701406,-0.0063434480689466
1702607568588358.0,0.5281724333763123,-0.0026054817717522383,-0.0038823639042675495
1702607568628836.0,0.5352897644042969,-0.002633113879710436,-0.0024046532344073057
1702607568669311.0,0.5424076318740845,-0.002650229958817363,-0.0009268338326364756
1702607568709780.0,0.5496098399162292,-0.0026569052133709192,0.0005512028001248837
1702607568750391.0,0.5569113492965698,-0.0026528805028647184,0.00251502706669271
1702607568790903.0,0.5640643239021301,-0.0026348906103521585,0.0034993398003280163
1702607568831390.0,0.5713465213775635,-0.002609407529234886,0.003006881335750222
1702607568871868.0,0.5786719918251038,-0.002587380586192012,0.003006881335750222
1702607568912336.0,0.5859576463699341,-0.0025654735509306192,0.002514191437512636
1702607568952925.0,0.5933045744895935,-0.0025470019318163395,0.0020229697693139315
1702607568994192.0,0.6006532907485962,-0.00253213569521904,0.0010566674172878265
1702607569034666.0,0.6079794764518738,-0.0025243943091481924,0.003027138765901327
1702607569075138.0,0.6152644157409668,-0.002502341754734516,0.0035197767429053783
1702607569115612.0,0.6226738095283508,-0.0024762621615082026,0.0025345433969050646
1702607569156201.0,0.6300207376480103,-0.002457641065120697,0.00204332172870636
1702607569196703.0,0.6374250650405884,-0.0024425117298960686,0.00204332172870636
1702607569237177.0,0.644751250743866,-0.002427541883662343,0.00204332172870636
1702607569277655.0,0.6522015929222107,-0.0024123184848576784,0.0025358889251947403
1702607569319176.0,0.6596676707267761,-0.0023933853954076767,0.003496285295113921
1702607569359782.0,0.6669285297393799,-0.0023679991718381643,0.0030052666552364826
1702607569400469.0,0.6743819713592529,-0.0023455994669348,0.002025188412517309
1702607569440942.0,0.6817499995231628,-0.002330677816644311,0.0015325599815696478
1702607569481419.0,0.6891173124313354,-0.00231938692741096,0.0010399786988273263
1702607569521893.0,0.6964018940925598,-0.0023118110839277506,0.000547359639313072
1702607569562493.0,0.7037468552589417,-0.0023077907972037792,-0.0009259087382815778
1702607569602995.0,0.7110679745674133,-0.002314569428563118,-0.0009259087382815778
1702607569643468.0,0.7182278633117676,-0.0023211988154798746,-0.0009259087382815778
1702607569683949.0,0.7255944013595581,-0.0023280195891857147,-0.00043337937677279115
1702607569725376.0,0.7329961061477661,-0.002331227296963334,0.0005291886045597494
1702607569766005.0,0.7402114272117615,-0.0023274091072380543,0.0015106641221791506
1702607569806517.0,0.7474476099014282,-0.002316477708518505,0.0005263512721285224
1702607569846995.0,0.7548147439956665,-0.00231259991414845,-0.0009513548575341702
1702607569887454.0,0.7621020078659058,-0.0023195326793938875,-0.0014441532548516989
1702607569927921.0,0.769262969493866,-0.002329874085262418,-0.002429561223834753
1702607569968485.0,0.7766144275665283,-0.0023477349895983934,-0.0029210897628217936
1702607570009044.0,0.7838422060012817,-0.0023688480723649263,-0.001937919412739575
1702607570050709.0,0.791120707988739,-0.0023829531855881214,-0.001937919412739575
1702607570091184.0,0.7984883785247803,-0.0023972310591489077,-0.0014453146141022444
1702607570172099.0,0.8131467700004578,-0.002396745141595602,0.004468507599085569
1702607570212710.0,0.8204897046089172,-0.002363933017477393,0.005941374693065882
1702607570253225.0,0.8278915286064148,-0.002319955499842763,0.00790985394269228
1702607570293699.0,0.8352175354957581,-0.0022620067466050386,0.009880324825644493
1702607570334161.0,0.8427121043205261,-0.0021879554260522127,0.009880324825644493
1702607570377260.0,0.8495917916297913,-0.0021199798211455345,0.008955094963312149
1702607570417864.0,0.857143223285675,-0.0020523543935269117,0.008955094963312149
1702607570458368.0,0.8645468950271606,-0.0019860519096255302,0.009939601644873619
1702607570499994.0,0.8719937801361084,-0.001912030391395092,0.008981632068753242
1702607570540468.0,0.8795278072357178,-0.0018443606095388532,0.0075037796050310135
1702607570580946.0,0.8869779706001282,-0.001788455294445157,0.007011212408542633
1702607570621545.0,0.8945304155349731,-0.0017355025047436357,0.007011212408542633
1702607570662053.0,0.9019750952720642,-0.0016833055997267365,0.006519004236906767
1702607570702524.0,0.9094682335853577,-0.0016344572650268674,0.007504313252866268
1702607570742999.0,0.9168356657028198,-0.0015791686018928885,0.008982127532362938
1702607570783475.0,0.9243277311325073,-0.0015118722803890705,0.009967314079403877
1702607570824073.0,0.9317557215690613,-0.0014378329506143928,0.01144065335392952
1702607570865327.0,0.939106285572052,-0.001353733940050006,0.013373871333897114
1702607570905801.0,0.9464318752288818,-0.0012557569425553083,0.014359109103679657
1702607570946280.0,0.9535483717918396,-0.0011535637313500047,0.014851666986942291
1702607570986744.0,0.9601678252220154,-0.0010552462190389633,0.01632988452911377
1702607571027342.0,0.9659354090690613,-0.0009610535344108939,0.0168209969997406
1702607571067844.0,0.9708847999572754,-0.0008777918992564082,0.0182978305965662
1702607571108327.0,0.9753370881080627,-0.000796315900515765,0.017805323004722595
1702607571148806.0,0.978999137878418,-0.0007311045774258673,0.019775550812482834
1702607571190280.0,0.9821264743804932,-0.0006692519527859986,0.0221792533993721
1702607571230871.0,0.9847407341003418,-0.000611260358709842,0.02561764046549797
1702607571271373.0,0.985322892665863,-0.0005963431904092431,0.02561764046549797
1702607571311849.0,0.9859886765480042,-0.0005792840383946896,0.04236582666635513
1702607571352325.0,0.9863213896751404,-0.0005651807296089828,0.06601032614707947
1702607571393496.0,0.9860764145851135,-0.000581376429181546,0.08635000884532928
1702607571434102.0,0.9856630563735962,-0.0006171592976897955,0.11090084165334702
1702607571474585.0,0.9854148626327515,-0.0006447947234846652,0.13651128113269806
1702607571515045.0,0.9850848317146301,-0.0006901289452798665,0.16312184929847717
1702607571556353.0,0.9846823811531067,-0.0007563648396171629,0.19015148282051086
1702607571596817.0,0.9842326641082764,-0.0008429306326434016,0.21725216507911682
1702607571637411.0,0.9838679432868958,-0.0009234437020495534,0.2432837337255478
1702607571677901.0,0.9834237098693848,-0.0010337012354284525,0.2703670263290405
1702607571718369.0,0.9830626249313354,-0.0011337758041918278,0.2974650263786316
1702607571758836.0,0.9826247692108154,-0.0012680049985647202,0.3235782980918884
1702607571799299.0,0.9821115732192993,-0.0014401135267689824,0.349694162607193
1702607571839907.0,0.9815658926963806,-0.0016391167882829905,0.3752257823944092
1702607571880395.0,0.9811012744903564,-0.001822116901166737,0.4008330702781677
1702607571920864.0,0.9806796312332153,-0.002000800333917141,0.42793041467666626
1702607571961326.0,0.980300784111023,-0.0021735955961048603,0.4565107226371765
1702607572003032.0,0.9799382090568542,-0.0023516714572906494,0.48423856496810913
1702607572043627.0,0.9795709252357483,-0.0025448782835155725,0.5117429494857788
1702607572084114.0,0.9791355133056641,-0.0027894109953194857,0.5403056144714355
1702607572124589.0,0.9788142442703247,-0.0029821181669831276,0.5683841705322266
1702607572165049.0,0.9784983992576599,-0.003183843567967415,0.5974586606025696
1702607572205521.0,0.9782230854034424,-0.0033711851574480534,0.6270171999931335
1702607572246116.0,0.9778870344161987,-0.0036146915517747402,0.6564861536026001
1702607572287600.0,0.977694034576416,-0.003763416316360235,0.6853235960006714
1702607572328065.0,0.9774361848831177,-0.0039742328226566315,0.714887261390686
1702607572368521.0,0.9772474765777588,-0.004138029646128416,0.7454431653022766
1702607572408333.0,0.9770298004150391,-0.004338961094617844,0.7759925127029419
1702607572448928.0,0.9768224358558655,-0.004542444832623005,0.8049703240394592
1702607572489433.0,0.9767071008682251,-0.00466237124055624,0.8345047831535339
1702607572529905.0,0.9765393733978271,-0.004847441799938679,0.8650485873222351
1702607572570378.0,0.9763773679733276,-0.00503754336386919,0.895591676235199
1702607572610847.0,0.9762992858886719,-0.005135033279657364,0.925645112991333
1702607572651438.0,0.9761744737625122,-0.005300852470099926,0.9556081891059875
1702607572692901.0,0.976127564907074,-0.005367219913750887,0.9873454570770264
1702607572733369.0,0.9760816693305969,-0.0054367100819945335,1.0188777446746826
1702607572773824.0,0.9760379791259766,-0.005507634487003088,1.0494344234466553
1702607572814282.0,0.9759550094604492,-0.0056520747020840645,1.0809744596481323
1702607572854873.0,0.975896418094635,-0.005761952139437199,1.112902283668518
1702607572895370.0,0.9758596420288086,-0.0058365860022604465,1.1444119215011597
1702607572935856.0,0.9758424162864685,-0.0058744740672409534,1.1754376888275146
1702607572976315.0,0.9757622480392456,-0.0060666208155453205,1.2074697017669678
1702607573016776.0,0.9757178425788879,-0.006183384917676449,1.240485668182373
1702607573058235.0,0.9757178425788879,-0.006183384917676449,1.2722259759902954
1702607573098734.0,0.9757178425788879,-0.006183384917676449,1.3037340641021729
1702607573139204.0,0.975662887096405,-0.0063841575756669044,1.3357573747634888
1702607573179679.0,0.975643515586853,-0.00646511884406209,1.3672841787338257
1702607573220144.0,0.9756603240966797,-0.006383566185832024,1.3988187313079834
1702607573260737.0,0.9756390452384949,-0.006506241858005524,1.4297627210617065
1702607573301237.0,0.9756273627281189,-0.006588614545762539,1.4602854251861572
1702607573341705.0,0.9756227731704712,-0.006629993207752705,1.4903395175933838
1702607573382979.0,0.9756260514259338,-0.006589306052774191,1.520772933959961
1702607573423445.0,0.9756218791007996,-0.006672470830380917,1.5523067712783813
1702607573465004.0,0.9756196141242981,-0.006794068496674299,1.5786933898925781
1702607573505519.0,0.9755926728248596,-0.0033842790871858597,1.5806618928909302
1702607573546004.0,0.9755516052246094,0.0007770094089210033,1.5816469192504883
1702607573586472.0,0.9754888415336609,0.006563570816069841,1.5742565393447876
1702607573626944.0,0.975466251373291,0.013099171221256256,1.565881609916687
1702607573667540.0,0.9754999279975891,0.01994677446782589,1.5565500259399414
1702607573708037.0,0.9756024479866028,0.027143290266394615,1.5481802225112915
