time,x,y,theta
1700008360077756.0,0.0,0.0,0.0
1700008360118562.0,0.0,0.0,0.0
1700008360160902.0,0.0,0.0,0.0
1700008360201415.0,0.0,0.0,0.0
1700008360241903.0,0.0,0.0,0.0
1700008360282473.0,0.0,0.0,0.0
1700008360323095.0,0.0,0.0,0.0
1700008360363600.0,0.0,0.0,0.0
1700008360404795.0,0.0,0.0,0.0
1700008360445276.0,0.0,0.0,0.0
1700008360485758.0,0.0,0.0,0.0
1700008360526377.0,0.0,0.0,0.0
1700008360566895.0,0.0,0.0,0.0
1700008360607399.0,0.0,0.0,0.0
1700008360647888.0,0.0,0.0,0.0
1700008360688372.0,0.0,0.0,0.0
1700008360729657.0,0.0,0.0,0.0
1700008360770167.0,0.0,0.0,0.0
1700008360810651.0,0.0,0.0,0.0
1700008360851138.0,0.0,0.0,0.0
1700008360891621.0,0.0,0.0,0.0
1700008360932238.0,0.0,0.0,0.0
1700008360972756.0,0.0,0.0,0.0
1700008361013242.0,0.0,0.0,0.0
1700008361053732.0,0.0,0.0,0.0
1700008361094217.0,0.0,0.0,0.0
1700008361131688.0,0.0,0.0,0.0
1700008361172190.0,0.0,0.0,0.0
1700008361212680.0,0.0,0.0,0.0
1700008361253164.0,0.0,0.0,0.0
1700008361293633.0,0.0,0.0,0.0
1700008361334250.0,0.0,0.0,0.0
1700008361374771.0,0.0,0.0,0.0
1700008361415262.0,0.0,0.0,0.0
1700008361455744.0,0.0,0.0,0.0
1700008361496955.0,0.0,0.0,0.0
1700008361537561.0,0.0,0.0,0.0
1700008361578080.0,0.0,0.0,0.0
1700008361618567.0,0.0,0.0,0.0
1700008361659052.0,0.0,0.0,0.0
1700008361699538.0,0.0,0.0,0.0
1700008361740159.0,0.0,0.0,0.0
1700008361780678.0,0.0,0.0,0.0
1700008361821166.0,0.0,0.0,0.0
1700008361861653.0,0.0,0.0,0.0
1700008361902987.0,0.0,0.0,0.0
1700008361943609.0,0.0,0.0,0.0
1700008361984118.0,0.0,0.0,0.0
1700008362024598.0,0.0,0.0,0.0
1700008362065099.0,0.0,0.0,0.0
1700008362105572.0,0.0,0.0,0.0
1700008362149534.0,0.0,0.0,0.0
1700008362190058.0,0.0,0.0,0.0
1700008362231534.0,0.0,0.0,0.0
1700008362272014.0,0.0,0.0,0.0
1700008362312495.0,0.0,0.0,0.0
1700008362353110.0,0.0,0.0,0.0
1700008362393611.0,0.0,0.0,0.0
1700008362434091.0,0.0,0.0,0.0
1700008362474583.0,0.0,0.0,0.0
1700008362515063.0,0.0,0.0,0.0
1700008362555682.0,0.0,0.0,0.0
1700008362596187.0,0.0,0.0,0.0
1700008362637725.0,0.0,0.0,0.0
1700008362678201.0,0.0,0.0,0.0
1700008362718688.0,0.0,0.0,0.0
1700008362759301.0,0.0,0.0,0.0
1700008362799816.0,0.0,0.0,0.0
1700008362840299.0,0.0,0.0,0.0
1700008362880775.0,0.0,0.0,0.0
1700008362921260.0,0.0,0.0,0.0
1700008362961871.0,0.0,0.0,0.0
1700008363003507.0,0.0,0.0,0.0
1700008363043979.0,0.0,0.0,0.0
1700008363084460.0,0.0,0.0,0.0
1700008363125050.0,0.0,0.0,0.0
1700008363165670.0,0.0,0.0,0.0
1700008363206189.0,0.0,0.0,0.0
1700008363246676.0,0.0,0.0,0.0
1700008363287162.0,0.0,0.0,0.0
1700008363327640.0,0.0,0.0,0.0
1700008363368255.0,0.0,0.0,0.0
1700008363408764.0,0.0,0.0,0.0
1700008363450297.0,0.0,0.0,0.0
1700008363490771.0,0.0,0.0,0.0
1700008363531252.0,0.0,0.0,0.0
1700008363571883.0,0.0,0.0,0.0
1700008363612399.0,0.0,0.0,0.0
1700008363652889.0,0.0,0.0,0.0
1700008363694157.0,0.0,0.0,0.0
1700008363734637.0,0.0,0.0,0.0
1700008363775242.0,0.0,0.0,0.0
1700008363815753.0,0.0,0.0,0.0
1700008363856241.0,0.0,0.0,0.0
1700008363896722.0,0.0,0.0,0.0
1700008363937203.0,0.0,0.0,0.0
1700008363977811.0,0.0,0.0,0.0
1700008364018315.0,0.0,0.0,0.0
1700008364058808.0,0.0,0.0,0.0
1700008364100190.0,0.0,0.0,0.0
1700008364138584.0,0.0,0.0,0.0
1700008364179192.0,0.0,0.0,0.0
1700008364219703.0,0.0,0.0,0.0
1700008364260199.0,0.0,0.0,0.0
1700008364300682.0,0.0,0.0,0.0
1700008364341161.0,0.0,0.0,0.0
1700008364381781.0,0.0,0.0,0.0
1700008364423325.0,0.0,0.0,0.0
1700008364463813.0,0.0,0.0,0.0
1700008364504286.0,0.0,0.0,0.0
1700008364544777.0,0.0,0.0,0.0
1700008364585393.0,0.0,0.0,0.0
1700008364625929.0,0.003325004130601883,0.0,0.010676227509975433
1700008364666429.0,0.007484716363251209,4.441172131919302e-05,0.011744799092411995
1700008364706925.0,0.01297601405531168,0.00010890887642744929,0.00960744358599186
1700008364747409.0,0.019010048359632492,0.00016688229516148567,0.0069349585101008415
1700008364789200.0,0.025661766529083252,0.00021301241940818727,0.002274929080158472
1700008364829717.0,0.0323980413377285,0.0002283369831275195,-0.000929440138861537
1700008364870209.0,0.039096880704164505,0.00022211081522982568,-0.004670178983360529
1700008364910695.0,0.0459630973637104,0.0001900441275211051,-0.007342530880123377
1700008364951192.0,0.05274413526058197,0.0001402532507199794,-0.010014157742261887
1700008364991815.0,0.05958692729473114,7.172616460593417e-05,-0.011612161062657833
1700008365032334.0,0.06644716113805771,-7.939575880300254e-06,-0.01321426872164011
1700008365072826.0,0.07339504361152649,-9.975610737456009e-05,-0.013748657889664173
1700008365114512.0,0.08022469282150269,-0.00019366056949365884,-0.014267743565142155
1700008365155969.0,0.08709201961755753,-0.0002916484954766929,-0.01374579407274723
1700008365196603.0,0.09401556849479675,-0.0003868242201860994,-0.013213269412517548
1700008365237132.0,0.10095711052417755,-0.0004785499768331647,-0.013747172430157661
1700008365277629.0,0.1080704778432846,-0.000576344842556864,-0.013212849386036396
1700008365318116.0,0.11497760564088821,-0.000667613057885319,-0.013212849386036396
1700008365358593.0,0.12192806601524353,-0.0007594537455588579,-0.013747438788414001
1700008365399216.0,0.12897789478302002,-0.0008563770679756999,-0.013747438788414001
1700008365439758.0,0.13600026071071625,-0.0009529227390885353,-0.013213705271482468
1700008365481433.0,0.1429530382156372,-0.0010448000393807888,-0.013213705271482468
1700008365521923.0,0.1500260829925537,-0.0011382666416466236,-0.013213705271482468
