time,left_motor_vel,right_motor_vel
1702623758602956.0,0.0,0.0
1702623758644099.0,0.0,0.0
1702623758684797.0,0.0,0.0
1702623758725254.0,0.0,0.0
1702623758765711.0,0.0,0.0
1702623758806781.0,0.0,0.0
1702623758847266.0,0.0,0.0
1702623758887728.0,0.0,0.0
1702623758928177.0,0.0,0.0
1702623758968634.0,0.0,0.0
1702623759010210.0,0.0,0.0
1702623759050699.0,0.0,0.0
1702623759091162.0,0.0,0.0
1702623759131622.0,0.0,0.0
1702623759172081.0,0.0,0.0
1702623759212659.0,0.0,0.0
1702623759253142.0,0.0,0.0
1702623759293600.0,0.0,0.0
1702623759334056.0,0.0,0.0
1702623759374511.0,0.0,0.0
1702623759416072.0,0.0,0.0
1702623759456601.0,0.0,0.0
1702623759497071.0,0.0,0.0
1702623759537524.0,0.0,0.0
1702623759577979.0,0.0,0.0
1702623759618563.0,0.0,0.0
1702623759659049.0,0.0,0.0
1702623759700568.0,0.0,0.0
1702623759741029.0,0.0,0.0
1702623759781487.0,0.0,0.0
1702623759819558.0,0.0,0.0
1702623759860047.0,0.0,0.0
1702623759900512.0,0.0,0.0
1702623759940958.0,0.0,0.0
1702623759981430.0,0.0,0.0
1702623760022026.0,0.0,0.0
1702623760062502.0,0.0,0.0
1702623760104094.0,0.0,0.0
1702623760144548.0,0.0,0.0
1702623760185006.0,0.0,0.0
1702623760225581.0,0.0,0.0
1702623760266062.0,0.0,0.0
1702623760306539.0,0.0,0.0
1702623760346995.0,0.0,0.0
1702623760387442.0,0.0,0.0
1702623760428019.0,0.0,0.0
1702623760469375.0,0.0,0.0
1702623760509846.0,0.0,0.0
1702623760550303.0,0.0,0.0
1702623760590756.0,0.0,0.0
1702623760631343.0,0.0,0.0
1702623760671838.0,0.0,0.0
1702623760712309.0,0.0,0.0
1702623760752772.0,0.0,0.0
1702623760796210.0,0.0,0.0
1702623760836787.0,0.0,0.0
1702623760878415.0,0.0,0.0
1702623760918913.0,2.3371660709381104,-2.5858006477355957
1702623760959386.0,2.438124895095825,-2.587397813796997
1702623760999855.0,3.0852792263031006,-3.1848044395446777
1702623761040436.0,3.573016405105591,-3.573016405105591
1702623761080940.0,4.077004432678223,-3.878126382827759
1702623761121409.0,4.229818344116211,-4.080530643463135
1702623761161877.0,4.180159091949463,-4.030867576599121
1702623761202338.0,4.330199718475342,-4.180882453918457
1702623761243652.0,4.192050457000732,-4.338284492492676
1702623761284144.0,4.3766188621521,-4.2771501541137695
1702623761324608.0,4.379647254943848,-4.379647254943848
1702623761365073.0,4.329771518707275,-4.429306507110596
1702623761445973.0,4.482508182525635,-4.432702541351318
1702623761486523.0,4.420022010803223,-4.6186747550964355
1702623761527000.0,4.378240585327148,-4.577251434326172
1702623761567464.0,4.379647254943848,-4.479184627532959
1702623761607937.0,4.478188514709473,-4.6274614334106445
1702623761648489.0,4.469464302062988,-4.519124984741211
1702623761690029.0,4.508600234985352,-4.508600234985352
1702623761730523.0,4.575329780578613,-4.4261345863342285
1702623761770996.0,4.577703952789307,-4.527946472167969
1702623761807785.0,5.03610897064209,-4.981368541717529
1702623761848246.0,4.628833770751953,-4.579061508178711
1702623761888840.0,4.613668441772461,-4.415231227874756
1702623761929332.0,4.57555627822876,-4.625290393829346
1702623761969809.0,4.577251434326172,-4.627004146575928
1702623762011311.0,4.561252593994141,-4.609776496887207
1702623762051772.0,4.579061508178711,-4.579061508178711
1702623762092362.0,4.514894485473633,-4.713351249694824
1702623762132854.0,4.47608757019043,-4.625290393829346
1702623762173323.0,4.528393745422363,-4.478631019592285
1702623762213791.0,4.5782694816589355,-4.528505802154541
1702623762254254.0,4.5290656089782715,-4.5290656089782715
1702623762294842.0,4.663967132568359,-4.465500354766846
1702623762335341.0,4.574765205383301,-4.375862121582031
1702623762375813.0,4.577816963195801,-4.478299140930176
1702623762417252.0,4.422393321990967,-4.519588947296143
1702623762457719.0,4.5286173820495605,-4.47885274887085
1702623762498321.0,4.5135602951049805,-4.414361000061035
1702623762538816.0,4.624947547912598,-4.575216770172119
1702623762579299.0,4.377592086791992,-4.4770827293396
1702623762619757.0,4.529624938964844,-4.430072784423828
1702623762660216.0,4.479738235473633,-4.4299635887146
1702623762700803.0,4.515228271484375,-4.515228271484375
1702623762741295.0,4.57555627822876,-4.47608757019043
1702623762782586.0,4.487016677856445,-4.438244819641113
1702623762825973.0,4.316667556762695,-4.270251750946045
1702623762866447.0,4.428321838378906,-4.5775909423828125
1702623762907040.0,4.514560699462891,-4.663392543792725
1702623762947537.0,4.574990749359131,-4.574990749359131
1702623762988009.0,4.577816963195801,-4.727093696594238
1702623763028478.0,4.528393745422363,-4.6776814460754395
1702623763068949.0,4.627690315246582,-4.627690315246582
1702623763109529.0,4.615260124206543,-4.664886474609375
1702623763150034.0,4.623805999755859,-4.673524379730225
1702623763191521.0,4.659984588623047,-4.659984588623047
1702623763231990.0,4.627918720245361,-4.627918720245361
1702623763272470.0,4.775908470153809,-4.726159572601318
1702623763313064.0,4.712886810302734,-4.613668441772461
1702623763353563.0,4.723942279815674,-4.6742167472839355
1702623763394048.0,4.725575923919678,-4.626090049743652
1702623763434522.0,4.77661657333374,-4.726860046386719
1702623763474989.0,4.677912712097168,-4.727677822113037
1702623763516738.0,4.534266471862793,-4.7272138595581055
1702623763557234.0,4.674562931060791,-4.674562931060791
1702623763597705.0,4.677450180053711,-4.627690315246582
1702623763638185.0,4.726159572601318,-4.62666130065918
1702623763678650.0,4.727911472320557,-4.727911472320557
1702623763719232.0,4.61503267288208,-4.515784740447998
1702623763759719.0,4.576120853424072,-4.52638053894043
1702623763796714.0,5.062501907348633,-5.062501907348633
1702623763837176.0,4.578948497772217,-4.578948497772217
1702623763877652.0,4.6271185874938965,-4.577364921569824
1702623763918230.0,4.615487575531006,-4.4666008949279785
1702623763959302.0,4.510941982269287,-4.510941982269287
1702623763999764.0,4.479405879974365,-4.479405879974365
1702623764040226.0,4.67849063873291,-4.479405879974365
1702623764080685.0,4.629063129425049,-4.4299635887146
1702623764121271.0,4.664196968078613,-4.614577770233154
1702623764161774.0,4.524592399597168,-4.574313163757324
1702623764202247.0,4.577703952789307,-4.577703952789307
1702623764242717.0,4.578043460845947,-4.677566051483154
1702623764283189.0,4.528058052062988,-4.826611518859863
1702623764324604.0,4.4735822677612305,-4.716711521148682
1702623764365107.0,4.574313163757324,-4.624034404754639
1702623764405580.0,4.6274614334106445,-4.7269768714904785
1702623764446057.0,4.527498722076416,-4.627004146575928
1702623764486532.0,4.726743221282959,-4.676988124847412
1702623764527115.0,4.664541721343994,-4.565296173095703
1702623764567628.0,4.7720184326171875,-4.672601222991943
1702623764608120.0,4.724759101867676,-4.525821685791016
1702623764648590.0,4.777088642120361,-4.677566051483154
1702623764689050.0,4.7284955978393555,-4.579174518585205
1702623764729639.0,4.763082981109619,-4.713467597961426
1702623764771502.0,4.618129730224609,-4.762446403503418
1702623764814789.0,4.326639652252197,-4.4196858406066895
1702623764855260.0,4.577929973602295,-4.627690315246582
1702623764895723.0,4.578835487365723,-4.678375244140625
1702623764936326.0,4.612645626068115,-4.711842060089111
1702623764976832.0,4.524257183074951,-4.573974609375
1702623765017310.0,4.726393222808838,-4.577138423919678
1702623765057764.0,4.629634857177734,-4.430510997772217
1702623765098228.0,4.57872200012207,-4.57872200012207
1702623765139476.0,4.638162612915039,-4.491694450378418
1702623765179978.0,4.574426174163818,-4.574426174163818
1702623765220449.0,4.478409767150879,-4.528170108795166
1702623765260920.0,4.577929973602295,-4.577929973602295
1702623765301387.0,4.47885274887085,-4.4290876388549805
1702623765341977.0,4.564508438110352,-4.465280055999756
1702623765382490.0,4.473767280578613,-4.573184013366699
1702623765422961.0,4.528170108795166,-4.478409767150879
1702623765463424.0,4.578835487365723,-4.429525375366211
1702623765503883.0,4.529513359069824,-4.479738235473633
1702623765545401.0,4.559494495391846,-4.607999801635742
1702623765585900.0,4.475313663482666,-4.525039196014404
1702623765626358.0,4.629177093505859,-4.629177093505859
1702623765668015.0,4.495936870574951,-4.64096736907959
1702623765708479.0,4.57872200012207,-4.777797222137451
1702623765749895.0,4.570723533630371,-4.619348526000977
1702623765790395.0,4.674100875854492,-4.674100875854492
1702623765831341.0,4.6231889724731445,-4.574006080627441
1702623765871805.0,4.67825984954834,-4.728028297424316
1702623765912257.0,4.679647445678711,-4.679647445678711
1702623765952855.0,4.712422847747803,-4.613214015960693
1702623765993359.0,4.673639297485352,-4.57420015335083
1702623766033843.0,4.37748384475708,-4.2282514572143555
1702623766074318.0,3.9804153442382812,-3.7813947200775146
1702623766114783.0,3.3841893672943115,-3.185119390487671
1702623766156230.0,2.9638893604278564,-2.9638893604278564
1702623766196726.0,2.7848458290100098,-2.585928440093994
1702623766237193.0,2.0901312828063965,-2.0403661727905273
1702623766277663.0,1.592362880706787,-1.6421241760253906
1702623766318125.0,0.3981694281101227,-0.24885588884353638
1702623766358696.0,-0.446737140417099,-1.3402113914489746
1702623766399182.0,-0.8953501582145691,-1.5917335748672485
1702623766439644.0,-1.443364143371582,-1.294050693511963
1702623766480103.0,-1.4434711933135986,-1.5430209636688232
1702623766521650.0,-1.4541420936584473,-1.59955632686615
1702623766562231.0,-1.4391316175460815,-1.5880073308944702
1702623766602725.0,-1.3924916982650757,-1.5914191007614136
1702623766643179.0,-1.3440876007080078,-1.5432116985321045
1702623766683638.0,-1.4434711933135986,-1.5430209636688232
1702623766724101.0,-1.493098497390747,-1.493098497390747
1702623766764678.0,-1.439273476600647,-1.439273476600647
1702623766804411.0,-1.4191619157791138,-1.469846248626709
1702623766844887.0,-1.4926189184188843,-1.4926189184188843
1702623766885353.0,-1.4929877519607544,-1.34368896484375
1702623766926873.0,-1.3580819368362427,-1.3580819368362427
1702623766967450.0,-1.3400132656097412,-1.3896434307098389
1702623767007940.0,-1.3926292657852173,-1.4423660039901733
1702623767048403.0,-1.3935586214065552,-1.3935586214065552
1702623767088855.0,-1.443721055984497,-1.2445870637893677
1702623767129324.0,-1.3933519124984741,-1.2938268184661865
1702623767169894.0,-1.3898831605911255,-1.2906057834625244
1702623767210381.0,-1.4424729347229004,-1.2932515144348145
1702623767250857.0,-1.4926189184188843,-1.1940951347351074
1702623767292189.0,-1.412982702255249,-1.1693649291992188
1702623767332655.0,-1.3934552669525146,-1.1943901777267456
1702623767373254.0,-1.4384936094284058,-1.240080714225769
1702623767413744.0,-1.4423660039901733,-1.2931557893753052
1702623767454209.0,-1.4930247068405151,-1.1944197416305542
1702623767494673.0,-1.5428303480148315,-1.094911813735962
1702623767535137.0,-1.4930615425109863,-1.094911813735962
1702623767575727.0,-1.5380409955978394,-1.09151291847229
1702623767616222.0,-1.4919185638427734,-1.1935348510742188
1702623767656678.0,-1.4933568239212036,-1.0951284170150757
1702623767697143.0,-1.5427922010421753,-1.144652247428894
1702623767739088.0,-1.5363672971725464,-1.0562524795532227
1702623767779686.0,-1.6369467973709106,-0.9920889735221863
1702623767821713.0,-1.4854518175125122,-1.0541915893554688
1702623767862194.0,-1.5919301509857178,-1.0944520235061646
1702623767902648.0,-1.5929926633834839,-1.0454014539718628
1702623767943108.0,-1.642530083656311,-1.095020055770874
1702623767984856.0,-1.495379090309143,-0.9647607207298279
1702623768025342.0,-1.541991949081421,-0.9450917840003967
1702623768065816.0,-1.641961932182312,-0.845859169960022
1702623768106274.0,-1.5928351879119873,-0.7964175939559937
1702623768146750.0,-1.4926189184188843,-0.7960634231567383
1702623768187318.0,-1.5885162353515625,-0.8935403823852539
1702623768227810.0,-1.6909663677215576,-0.9946861267089844
1702623768268276.0,-1.6422865390777588,-1.1943901777267456
1702623768308739.0,-1.592638373374939,-1.3437886238098145
1702623768349204.0,-1.6423271894454956,-1.3934897184371948
1702623768390833.0,-1.693157434463501,-1.2577741146087646
1702623768431395.0,-1.5391026735305786,-1.2412118911743164
1702623768471886.0,-1.5915369987487793,-1.1936527490615845
1702623768512345.0,-1.6425707340240479,-1.1945968866348267
1702623768593199.0,-1.595872402191162,-1.2966463565826416
1702623768633783.0,-1.4886467456817627,-1.2901605367660522
1702623768674268.0,-1.641515851020813,-1.2933155298233032
1702623768714734.0,-1.4432214498519897,-1.144623875617981
1702623768756129.0,1.8000273704528809,-2.2378718852996826
1702623768795934.0,2.428448438644409,-2.580226421356201
1702623768836540.0,3.4716274738311768,-3.322843313217163
1702623768877026.0,4.178300857543945,-3.531658887863159
1702623768917501.0,4.477967262268066,-3.8809051513671875
1702623768957974.0,4.527946472167969,-3.930854558944702
1702623768998444.0,4.578043460845947,-4.179952621459961
1702623769039039.0,4.563946723937988,-4.315906047821045
1702623769079526.0,4.426899433135986,-4.377159118652344
1702623769120012.0,4.47675085067749,-4.427009105682373
1702623769161505.0,4.46517276763916,-4.659310817718506
1702623769201970.0,4.329771518707275,-4.528841495513916
1702623769242559.0,4.415774822235107,-4.5646209716796875
1702623769283050.0,4.476197719573975,-4.525933265686035
1702623769323518.0,4.528505802154541,-4.62803316116333
1702623769363979.0,4.579061508178711,-4.479516506195068
1702623769404441.0,4.578948497772217,-4.479405879974365
1702623769445048.0,4.612191200256348,-4.562597751617432
1702623769486699.0,4.59328556060791,-4.54493522644043
1702623769527170.0,4.627690315246582,-4.627690315246582
1702623769567623.0,4.579967021942139,-4.530184745788574
1702623769608093.0,4.677566051483154,-4.677566051483154
1702623769648690.0,4.563721656799316,-4.563721656799316
1702623769689193.0,4.624034404754639,-4.524592399597168
1702623769729680.0,4.52638053894043,-4.476640224456787
1702623769770160.0,4.5769124031066895,-4.5769124031066895
1702623769810525.0,4.490170478820801,-4.540060997009277
1702623769851123.0,4.514004707336426,-4.464400291442871
1702623769892567.0,4.519043922424316,-4.519043922424316
1702623769933030.0,4.429525375366211,-4.479295253753662
1702623769973494.0,4.628490924835205,-4.57872200012207
1702623770013963.0,4.528393745422363,-4.428868770599365
1702623770054561.0,4.464400291442871,-4.514004707336426
1702623770095062.0,4.5745391845703125,-4.524816036224365
1702623770135541.0,4.527275085449219,-4.427774429321289
1702623770176009.0,4.5782694816589355,-4.379214286804199
1702623770216470.0,4.628833770751953,-4.579061508178711
