time,x,y,theta
1700005003224174.0,0.2201395481824875,-0.0004412622074596584,-0.010151119902729988
1700005003264692.0,0.23556530475616455,-0.0005978563567623496,-0.008548975922167301
1700005003305845.0,0.250507652759552,-0.0007256011595018208,-0.0069715483114123344
1700005003346355.0,0.2648971676826477,-0.0008259200258180499,-0.005903240758925676
1700005003386897.0,0.27869364619255066,-0.0009073649416677654,-0.0048357839696109295
1700005003427504.0,0.2918872833251953,-0.000971166999079287,-0.003770028008148074
1700005003468921.0,0.30449751019477844,-0.0010187081061303616,-0.001680201618000865
1700005003509430.0,0.316766619682312,-0.0010393226984888315,-0.0011460375972092152
1700005003549920.0,0.32850056886672974,-0.001052770297974348,-7.720233406871557e-05
1700005003590416.0,0.3395255208015442,-0.0010536214103922248,-0.002748898696154356
1700005003631322.0,0.3501104414463043,-0.0010827183723449707,-0.0032778827007859945
1700005003671846.0,0.3604625165462494,-0.0011166514595970511,-0.0038118520751595497
1700005003712339.0,0.3704896569252014,-0.0011548736365512013,-0.0022087194956839085
1700005003752837.0,0.3800995945930481,-0.0011760992929339409,-0.0016744069289416075
1700005003794277.0,0.3893691301345825,-0.0011916202493011951,-0.0006300726672634482
1700005003834905.0,0.3983263075351715,-0.0011972639476880431,0.00043512985575944185
1700005003875421.0,0.4068508446216583,-0.0011935547227039933,0.0020373500883579254
1700005003915911.0,0.41504794359207153,-0.0011768543627113104,0.003640605602413416
1700005003956400.0,0.42303717136383057,-0.0011477685766294599,0.004709466360509396
1700005003996903.0,0.4306492209434509,-0.0011119195260107517,0.005243712104856968
1700005004037534.0,0.4378640949726105,-0.0010740864090621471,0.006308837793767452
1700005004078056.0,0.4448488652706146,-0.0010300199501216412,0.0073768277652561665
1700005004118558.0,0.4515874683856964,-0.0009803095599636436,0.00844535045325756
1700005004159053.0,0.4579111337661743,-0.0009269026340916753,0.009514052420854568
1700005004200897.0,0.4640711545944214,-0.0008682941552251577,0.011065426282584667
1700005004241526.0,0.46995916962623596,-0.0008031381294131279,0.011065426282584667
1700005004282056.0,0.475653737783432,-0.0007401228067465127,0.012667096219956875
1700005004322557.0,0.48106110095977783,-0.000671623507514596,0.013735641725361347
1700005004363058.0,0.4863436222076416,-0.0005990603240206838,0.014269913546741009
1700005004403545.0,0.4912950396537781,-0.00052839913405478,0.014804372563958168
1700005004444172.0,0.4960635006427765,-0.0004577998479362577,0.015336986631155014
1700005004485434.0,0.500595211982727,-0.00038829119876027107,0.01481256727129221
1700005004525935.0,0.5050041675567627,-0.0003229784779250622,0.01481256727129221
1700005004566432.0,0.5090807676315308,-0.0002625890774652362,0.013743916526436806
1700005004606912.0,0.5130758881568909,-0.00020767663954757154,0.014813018031418324
1700005004646926.0,0.5169069766998291,-0.00015092214744072407,0.014272244647145271
1700005004687459.0,0.5205228328704834,-9.931247041095048e-05,0.013738395646214485
1700005004727947.0,0.524017870426178,-5.1292881835252047e-05,0.01480728480964899
1700005004768441.0,0.5273459553718567,-2.009332092711702e-06,0.01480728480964899
1700005004808930.0,0.5305496454238892,4.543194154393859e-05,0.013203990645706654
1700005004849553.0,0.5336598753929138,8.650196832604706e-05,0.013736658729612827
1700005004890767.0,0.5341912508010864,9.380174014950171e-05,0.01321162935346365
1700005004931258.0,0.5351897478103638,0.00010699462291086093,-0.045572876930236816
1700005004971758.0,0.5353559851646423,9.94139991234988e-05,-0.1364014744758606
1700005005012243.0,0.534943699836731,0.0001560015371069312,-0.24436721205711365
1700005005052878.0,0.5343000292778015,0.000316501478664577,-0.35725951194763184
1700005005093413.0,0.5338327884674072,0.0004909227718599141,-0.46829500794410706
1700005005133919.0,0.5332018136978149,0.0008100773557089269,-0.5746021270751953
1700005005174422.0,0.532782793045044,0.0010813697008416057,-0.673971951007843
1700005005216044.0,0.5322767496109009,0.0014855641638860106,-0.7633918523788452
1700005005256666.0,0.5320370197296143,0.001714960322715342,-0.8422286510467529
1700005005297191.0,0.5319262742996216,0.0018390381010249257,-0.9127109050750732
1700005005337691.0,0.5317990779876709,0.002003598492592573,-0.9741537570953369
1700005005378188.0,0.5317055583000183,0.0021412575151771307,-1.0275863409042358
1700005005418677.0,0.5316625237464905,0.0022124997340142727,-1.07354736328125
1700005005459297.0,0.531642735004425,0.0022489535622298717,-1.1156312227249146
1700005005499821.0,0.536504328250885,-0.007684034761041403,-1.1401938199996948
1700005005540324.0,0.543536365032196,-0.022992735728621483,-1.1663719415664673
1700005005581972.0,0.5504924058914185,-0.03924453258514404,-1.1970258951187134
1700005005626313.0,0.5564302206039429,-0.0543840192258358,-1.227282166481018
1700005005666950.0,0.5626159906387329,-0.07167744636535645,-1.2576338052749634
1700005005707465.0,0.5685217380523682,-0.08991535007953644,-1.2870086431503296
1700005005747966.0,0.5739610195159912,-0.10856480896472931,-1.315325140953064
1700005005788451.0,0.5788300037384033,-0.12720715999603271,-1.3415148258209229
1700005005828961.0,0.583092987537384,-0.14547303318977356,-1.3655517101287842
1700005005869582.0,0.5868038535118103,-0.16329865157604218,-1.3873921632766724
1700005005911096.0,0.5900087356567383,-0.18057654798030853,-1.4066778421401978
1700005005951592.0,0.5927684307098389,-0.1972406506538391,-1.4259140491485596
1700005005992095.0,0.5951346158981323,-0.21345792710781097,-1.4419413805007935
1700005006032593.0,0.5971606373786926,-0.22909420728683472,-1.457436442375183
1700005006073218.0,0.5988916754722595,-0.24429896473884583,-1.470752477645874
1700005006113744.0,0.6003574132919312,-0.25890079140663147,-1.4819653034210205
1700005006154226.0,0.6016127467155457,-0.27299511432647705,-1.491586685180664
1700005006194707.0,0.6026797294616699,-0.28643739223480225,-1.5001392364501953
1700005006235183.0,0.603593647480011,-0.29935020208358765,-1.5081583261489868
1700005006275809.0,0.6043698191642761,-0.31172555685043335,-1.517212986946106
1700005006317099.0,0.6050035953521729,-0.3235416114330292,-1.5255980491638184
1700005006357610.0,0.6055278778076172,-0.3351328670978546,-1.5304052829742432
1700005006398099.0,0.6059714555740356,-0.34610915184020996,-1.536818504333496
1700005006438597.0,0.6063247919082642,-0.35650354623794556,-1.538955807685852
1700005006479229.0,0.6066402792930603,-0.36640849709510803,-1.5437487363815308
1700005006519751.0,0.60689777135849,-0.37592613697052,-1.5453506708145142
1700005006560255.0,0.6071305871009827,-0.3850741684436798,-1.5485560894012451
1700005006600745.0,0.6073295474052429,-0.3940180540084839,-1.5512281656265259
1700005006640883.0,0.6074987649917603,-0.4026631712913513,-1.5544627904891968
1700005006681505.0,0.60763019323349,-0.41070815920829773,-1.5576589107513428
1700005006722023.0,0.607731819152832,-0.4184415638446808,-1.5608632564544678
1700005006762511.0,0.607807457447052,-0.4260561466217041,-1.563535451889038
1700005006803007.0,0.6078588366508484,-0.43312856554985046,-1.565672755241394
1700005006843511.0,0.6078937649726868,-0.4399501085281372,-1.5667412281036377
1700005006884123.0,0.6079210042953491,-0.4466705918312073,-1.5678068399429321
1700005006924626.0,0.6079403758049011,-0.4531596004962921,-1.5678068399429321
1700005006965116.0,0.6079589128494263,-0.45935943722724915,-1.5694100856781006
1700005007005610.0,0.6079671382904053,-0.4653090536594391,-1.5688756704330444
1700005007047196.0,0.607978343963623,-0.4711429476737976,-1.5688756704330444
1700005007087822.0,0.6079890727996826,-0.4767414629459381,-1.5683430433273315
1700005007128350.0,0.6080018281936646,-0.48193779587745667,-1.5678091049194336
1700005007168848.0,0.6080175042152405,-0.48717957735061646,-1.5678091049194336
1700005007209339.0,0.6080321669578552,-0.4920893907546997,-1.5678091049194336
1700005007249829.0,0.6080465912818909,-0.49691611528396606,-1.5667402744293213
1700005007290455.0,0.608064591884613,-0.5013534426689148,-1.5662076473236084
1700005007332065.0,0.608085036277771,-0.5058072805404663,-1.5651675462722778
1700005007372573.0,0.6081084609031677,-0.5099663138389587,-1.5651675462722778
1700005007413070.0,0.6081311702728271,-0.514001727104187,-1.5646332502365112
1700005007453567.0,0.6081552505493164,-0.5179122686386108,-1.5635645389556885
1700005007494195.0,0.6081819534301758,-0.5216028690338135,-1.5619667768478394
1700005007534707.0,0.6082139015197754,-0.5252208113670349,-1.5603643655776978
1700005007575199.0,0.6082494854927063,-0.5286324620246887,-1.5592955350875854
1700005007615691.0,0.6082858443260193,-0.5317944288253784,-1.5582267045974731
1700005007653858.0,0.608330249786377,-0.5353255271911621,-1.5570927858352661
1700005007694490.0,0.6083387732505798,-0.5359474420547485,-1.5576252937316895
1700005007735963.0,0.6083526611328125,-0.5370035767555237,-1.5012761354446411
1700005007776465.0,0.6083700060844421,-0.5372525453567505,-1.413657546043396
1700005007816963.0,0.6083570122718811,-0.5371703505516052,-1.3067951202392578
1700005007857450.0,0.6082701683044434,-0.5368489623069763,-1.1956279277801514
1700005007898067.0,0.6081941723823547,-0.5366559624671936,-1.0853493213653564
1700005007938589.0,0.6080971956253052,-0.5364720821380615,-0.982288122177124
1700005007979084.0,0.6079586148262024,-0.5362644195556641,-0.889310896396637
1700005008019579.0,0.6077751517295837,-0.5360382199287415,-0.8064863681793213
1700005008060061.0,0.6077175736427307,-0.5359781384468079,-0.7327221632003784
1700005008101713.0,0.6075672507286072,-0.5358428359031677,-0.6688225865364075
1700005008142225.0,0.6075672507286072,-0.5358428359031677,-0.6122050285339355
1700005008182724.0,0.6074650883674622,-0.5357711315155029,-0.5635837912559509
1700005008224103.0,0.6075339317321777,-0.535814642906189,-0.5207030177116394
1700005008264585.0,0.6075339317321777,-0.535814642906189,-0.48221734166145325
1700005008305217.0,0.6075339317321777,-0.535814642906189,-0.4502643346786499
1700005008345758.0,0.6172993779182434,-0.5405350923538208,-0.43478572368621826
1700005008386274.0,0.6326490640640259,-0.5476638674736023,-0.416093111038208
1700005008427549.0,0.6484420299530029,-0.5546426773071289,-0.39564719796180725
1700005008468039.0,0.664337694644928,-0.5612818598747253,-0.3753393292427063
1700005008508664.0,0.6814305782318115,-0.568016767501831,-0.35243573784828186
1700005008549913.0,0.6995240449905396,-0.5746713876724243,-0.330403208732605
1700005008590407.0,0.7180997133255005,-0.5810424089431763,-0.30902859568595886
1700005008634034.0,0.7357214093208313,-0.5866682529449463,-0.2877010107040405
1700005008674617.0,0.7539933323860168,-0.5920751094818115,-0.265840083360672
1700005008715324.0,0.7718039155006409,-0.5969246625900269,-0.24564047157764435
1700005008755837.0,0.7892701625823975,-0.6013035178184509,-0.22374176979064941
1700005008796336.0,0.8060634732246399,-0.6051248908042908,-0.2034384161233902
1700005008836839.0,0.8223181962966919,-0.6084781289100647,-0.18473978340625763
1700005008877411.0,0.8381151556968689,-0.6114301085472107,-0.16713963449001312
1700005008918013.0,0.8532952666282654,-0.6139912009239197,-0.15168426930904388
1700005008958534.0,0.8679681420326233,-0.6162340641021729,-0.1361980140209198
1700005008999831.0,0.8821147680282593,-0.618172824382782,-0.12257467210292816
1700005009040327.0,0.8956583738327026,-0.6198412775993347,-0.10975054651498795
1700005009080823.0,0.9086846709251404,-0.6212766766548157,-0.09639208018779755
1700005009121450.0,0.9212328791618347,-0.6224899888038635,-0.08467453718185425
1700005009161988.0,0.9333250522613525,-0.623516321182251,-0.07293126732110977
1700005009202479.0,0.9449445009231567,-0.6243652701377869,-0.062243178486824036
1700005009242968.0,0.9559915661811829,-0.6250537633895874,-0.0536922812461853
1700005009283464.0,0.9667513966560364,-0.6256320476531982,-0.04353984445333481
1700005009325081.0,0.9770647883415222,-0.6260813474655151,-0.0336608812212944
1700005009365590.0,0.9869992136955261,-0.6264158487319946,-0.024580037221312523
1700005009406095.0,0.9965630173683167,-0.6266509890556335,-0.016032522544264793
1700005009446575.0,1.005759835243225,-0.6267984509468079,-0.0069451769813895226
1700005009487053.0,1.0142921209335327,-0.6268576979637146,0.002142619341611862
1700005009527660.0,1.0224241018295288,-0.6268402934074402,0.010668671689927578
1700005009568178.0,1.030531883239746,-0.6267538070678711,0.01867939904332161
1700005009608674.0,1.0382272005081177,-0.6266100406646729,0.02669447660446167
1700005009647597.0,1.045972466468811,-0.6264032125473022,0.03280973434448242
1700005009688090.0,1.0530834197998047,-0.6261698007583618,0.0397566482424736
1700005009728711.0,1.0597971677780151,-0.6259027719497681,0.04508359357714653
1700005009769908.0,1.066211223602295,-0.6256133913993835,0.05086130276322365
1700005009810406.0,1.0722771883010864,-0.6253045797348022,0.0562044233083725
1700005009850896.0,1.0781348943710327,-0.6249750256538391,0.06101418286561966
1700005009891393.0,1.0838654041290283,-0.6246249675750732,0.06528878211975098
1700005009932029.0,1.0891196727752686,-0.6242814660072327,0.07008126378059387
1700005009972545.0,1.0942633152008057,-0.6239203810691833,0.07328571379184723
1700005010013057.0,1.0993232727050781,-0.6235488653182983,0.07649047672748566
1700005010054714.0,1.104041337966919,-0.623187243938446,0.07908771187067032
1700005010095202.0,1.1086457967758179,-0.6228223443031311,0.08175992965698242
1700005010135846.0,1.1130250692367554,-0.6224635243415833,0.08388949930667877
1700005010176367.0,1.1171681880950928,-0.6221151351928711,0.08602553606033325
1700005010216859.0,1.1210649013519287,-0.6217790842056274,0.0881631001830101
