time,left_motor_vel,right_motor_vel
1702621651456902.0,4.577251434326172,-4.527498722076416
1702621651497456.0,4.667877197265625,-4.618218898773193
1702621651542133.0,4.1469526290893555,-4.056801795959473
1702621651582633.0,4.773550033569336,-4.475203037261963
1702621651623111.0,4.577138423919678,-4.477635383605957
1702621651663571.0,4.579174518585205,-4.529400825500488
1702621651704872.0,4.485930442810059,-4.437170028686523
1702621651745468.0,4.514227390289307,-4.563834190368652
1702621651785970.0,4.425260066986084,-4.5247039794921875
1702621651826453.0,4.377592086791992,-4.427337169647217
1702621651866924.0,4.378889560699463,-4.329129695892334
1702621651907383.0,4.479738235473633,-4.479738235473633
1702621651947973.0,4.36605167388916,-4.415666103363037
1702621651988478.0,4.275777339935303,-4.275777339935303
1702621652028959.0,4.427555561065674,-4.477303504943848
1702621652069424.0,4.280004024505615,-4.479074001312256
1702621652110845.0,4.327077388763428,-4.57017183303833
1702621652151432.0,4.465610504150391,-4.465610504150391
1702621652191923.0,4.426462173461914,-4.575668811798096
1702621652232395.0,4.378781318664551,-4.577816963195801
1702621652272875.0,4.37791633605957,-4.477414131164551
1702621652313336.0,4.728378772735596,-4.479516506195068
1702621652353927.0,4.614009380340576,-4.5147833824157715
1702621652394428.0,4.673985958099365,-4.5745391845703125
1702621652434894.0,4.628262042999268,-4.429196834564209
1702621652476196.0,4.6808576583862305,-4.63209867477417
1702621652516649.0,4.629749298095703,-4.579967021942139
1702621652557760.0,4.506662368774414,-4.653618812561035
1702621652598253.0,4.575442790985107,-4.575442790985107
1702621652638720.0,4.727677822113037,-4.727677822113037
1702621652679188.0,4.62803316116333,-4.677797317504883
1702621652719654.0,4.628262042999268,-4.678028106689453
1702621652760241.0,4.664082050323486,-4.564846038818359
1702621652800743.0,4.773314476013184,-4.624148368835449
1702621652841211.0,4.62803316116333,-4.62803316116333
1702621652881680.0,4.578156471252441,-4.528393745422363
1702621652923084.0,4.7179646492004395,-4.523409843444824
1702621652963681.0,4.563721656799316,-4.563721656799316
1702621653004179.0,4.724059104919434,-4.574878215789795
1702621653044652.0,4.527946472167969,-4.478188514709473
1702621653085122.0,4.528282165527344,-4.627804756164551
1702621653125598.0,4.527610778808594,-4.6271185874938965
1702621653166182.0,4.565183639526367,-4.614805221557617
1702621653206669.0,4.52638053894043,-4.476640224456787
1702621653248251.0,4.504046440124512,-4.455615997314453
1702621653288727.0,4.527610778808594,-4.527610778808594
1702621653329181.0,4.430510997772217,-4.480291843414307
1702621653369777.0,4.464620590209961,-4.464620590209961
1702621653410276.0,4.475313663482666,-4.525039196014404
1702621653450754.0,4.5273871421813965,-4.676641464233398
1702621653491223.0,4.428868770599365,-4.478631019592285
1702621653531686.0,4.5290656089782715,-4.628605365753174
1702621653571786.0,4.570064067840576,-4.7207255363464355
1702621653612279.0,4.426243782043457,-4.6749091148376465
1702621653652743.0,4.528953552246094,-4.57872200012207
1702621653693215.0,4.677334785461426,-4.677334785461426
1702621653734502.0,4.780111789703369,-4.633781433105469
1702621653775091.0,4.663851737976074,-4.663851737976074
1702621653815601.0,4.772371292114258,-4.672946929931641
1702621653856083.0,4.775672435760498,-4.576685905456543
1702621653896562.0,4.8755269050598145,-4.676526069641113
1702621653937026.0,4.57872200012207,-4.67825984954834
1702621653977614.0,4.614350318908691,-4.663967132568359
1702621654018103.0,4.575895309448242,-4.675371170043945
1702621654059555.0,4.663918972015381,-4.712501525878906
1702621654100021.0,4.628262042999268,-4.628262042999268
1702621654140487.0,4.678028106689453,-4.678028106689453
1702621654181073.0,4.664196968078613,-4.614577770233154
1702621654221567.0,4.774257183074951,-4.625061988830566
1702621654262039.0,4.727093696594238,-4.577816963195801
1702621654302500.0,4.778151035308838,-4.579061508178711
1702621654342964.0,4.777797222137451,-4.528953552246094
1702621654383561.0,4.712538719177246,-4.662932872772217
1702621654424816.0,4.588561534881592,-4.686190605163574
1702621654465279.0,4.479295253753662,-4.578835487365723
1702621654505747.0,4.5782694816589355,-4.5782694816589355
1702621654546466.0,4.599505424499512,-4.648962497711182
1702621654587074.0,4.463301181793213,-4.562485694885254
1702621654627583.0,4.424495697021484,-4.474208831787109
1702621654668068.0,4.526604175567627,-4.526604175567627
1702621654708537.0,4.528393745422363,-4.528393745422363
1702621654749004.0,4.5286173820495605,-4.57838249206543
1702621654790458.0,4.517953872680664,-4.46937370300293
1702621654830962.0,4.57420015335083,-4.673639297485352
1702621654871434.0,4.528058052062988,-4.727093696594238
1702621654911897.0,4.479295253753662,-4.728145122528076
1702621654952360.0,4.479295253753662,-4.578835487365723
1702621654992954.0,4.613668441772461,-4.712886810302734
1702621655033451.0,4.624719142913818,-4.674447059631348
1702621655073925.0,4.627347469329834,-4.5775909423828125
1702621655114381.0,4.728963375091553,-4.629406452178955
1702621655154843.0,4.728261947631836,-4.628719806671143
1702621655196403.0,4.797168254852295,-4.700255870819092
1702621655236897.0,4.724525451660156,-4.625061988830566
1702621655277366.0,4.7772064208984375,-4.627918720245361
1702621655317839.0,4.677219390869141,-4.677219390869141
1702621655358304.0,4.727911472320557,-4.727911472320557
1702621655398899.0,4.712770938873291,-4.712770938873291
1702621655439401.0,4.773314476013184,-4.723592281341553
1702621655479880.0,4.776026725769043,-4.676526069641113
1702621655520342.0,4.728261947631836,-4.827804088592529
1702621655561278.0,4.673513412475586,-4.6243181228637695
1702621655601867.0,4.713467597961426,-4.663851737976074
1702621655642367.0,4.773550033569336,-4.62437629699707
1702621655682846.0,4.726276397705078,-4.676526069641113
1702621655723306.0,4.678721904754639,-4.579174518585205
1702621655763773.0,4.677912712097168,-4.57838249206543
1702621655804364.0,4.6636223793029785,-4.614009380340576
1702621655844860.0,4.674562931060791,-4.724292278289795
1702621655885341.0,4.477303504943848,-4.5270514488220215
1702621655925814.0,4.279158115386963,-4.129885196685791
1702621655967636.0,3.707756519317627,-3.8522145748138428
1702621656008236.0,3.1745283603668213,-3.1745283603668213
1702621656048744.0,2.68459153175354,-2.7343060970306396
1702621656089228.0,2.2384860515594482,-2.2384860515594482
1702621656129697.0,1.8412150144577026,-1.9407402276992798
1702621656170154.0,0.6471052765846252,-0.34844130277633667
1702621656210745.0,1.5380030870437622,0.6449690461158752
1702621656251255.0,1.2925173044204712,1.1433806419372559
1702621656292559.0,1.3651840686798096,1.6577235460281372
1702621656333028.0,1.4928771257400513,1.8909776210784912
1702621656373501.0,1.5424872636795044,1.7912755012512207
1702621656414084.0,1.4886835813522339,1.786420226097107
1702621656454590.0,1.4417963027954102,1.78981614112854
1702621656495065.0,1.4429006576538086,1.7911869287490845
1702621656535544.0,1.4427579641342163,1.7412596940994263
1702621656576341.0,1.3821496963500977,1.678324580192566
1702621656616926.0,1.3893694877624512,1.786332130432129
1702621656657430.0,1.3921478986740112,1.7401849031448364
1702621656698850.0,1.4586007595062256,1.7503209114074707
1702621656739327.0,1.3930765390396118,1.741345763206482
1702621656779801.0,1.4429363012313843,1.7912311553955078
1702621656820393.0,1.4883533716201782,1.7364122867584229
1702621656860902.0,1.3422627449035645,1.8393969535827637
1702621656901377.0,1.4429006576538086,1.840942144393921
1702621656941844.0,1.3934208154678345,1.9408360719680786
1702621656982313.0,1.4928771257400513,1.8909776210784912
1702621657022917.0,1.4383164644241333,1.9342875480651855
1702621657064215.0,1.5116733312606812,1.9505462646484375
