time,x,y,theta
1696000134829657.0,0.0,0.0,0.0
1696000134977281.0,0.0,0.0,0.0
1696000135124598.0,0.0,0.0,0.0
1696000135272422.0,0.0,0.0,0.0
1696000135419646.0,0.0,0.0,0.0
1696000135566566.0,0.0,0.0,0.0
1696000135714352.0,0.0,0.0,0.0
1696000135861466.0,0.0,0.0,0.0
1696000136009048.0,0.0,0.0,0.0
1696000136156107.0,0.0,0.0,0.0
1696000136304299.0,0.0,0.0,0.0
1696000136450649.0,0.0,0.0,0.0
1696000136598895.0,0.0,0.0,0.0
1696000136746087.0,0.0,0.0,0.0
1696000136893402.0,0.0,0.0,0.0
1696000137041104.0,0.0,0.0,0.0
1696000137188420.0,0.0,0.0,0.0
1696000137334989.0,0.0,0.0,0.0
1696000137495418.0,0.0,0.0,0.0
1696000137642579.0,0.0,0.0,0.0
1696000137789431.0,0.0,0.0,0.0
1696000137937422.0,0.0,0.0,0.0
1696000138084888.0,-0.0007389343809336424,0.00018464292224962264,0.0031085542868822813
1696000138231525.0,0.0026619103737175465,1.328058078797767e-05,0.005391434300690889
1696000138379481.0,0.012150543741881847,-0.0003970038378611207,-0.008335304446518421
1696000138526580.0,0.02148626558482647,8.906070434022695e-05,-0.007018755655735731
1696000138674485.0,0.0322987399995327,0.0006319995154626667,-0.016913114115595818
1696000138821431.0,0.04579489305615425,0.0006162285571917892,-0.028014592826366425
1696000138968756.0,0.059391867369413376,-0.0006473083049058914,-0.04024751856923103
1696000139116361.0,0.07630342990159988,-0.0006418901612050831,-0.04293694347143173
1696000139263621.0,0.0865505188703537,-0.0008588801720179617,-0.04979640617966652
1696000139411300.0,0.09389542788267136,-0.0007646445883437991,-0.036498893052339554
1696000139558526.0,0.09343317151069641,-0.0013943014200776815,-0.03801316022872925
1696000139706009.0,0.09417729824781418,-0.0034306671004742384,-0.038836363703012466
1696000139853108.0,0.09461904317140579,-0.003870127024129033,-0.038145761936903
1696000139999958.0,0.09703689068555832,-0.0035706451162695885,-0.03686663880944252
1696000140148277.0,0.10583117604255676,-0.002808314748108387,-0.047687433660030365
1696000140295189.0,0.1305316984653473,-0.00500110350549221,-0.06585612148046494
1696000140443034.0,0.15626925230026245,-0.00647188164293766,-0.08330053091049194
1696000140589950.0,0.18508991599082947,-0.011078241281211376,-0.10265881568193436
1696000140737693.0,0.21058185398578644,-0.01272500678896904,-0.12173407524824142
1696000140884858.0,0.2376682162284851,-0.016776658594608307,-0.13761191070079803
1696000141032325.0,0.26326102018356323,-0.02044340968132019,-0.16166120767593384
1696000141179933.0,0.28924718499183655,-0.026029929518699646,-0.17854243516921997
1696000141327102.0,0.3158348500728607,-0.031015906482934952,-0.19460593163967133
1696000141473879.0,0.34162402153015137,-0.03662194311618805,-0.21292264759540558
1696000141621877.0,0.3689274191856384,-0.043050169944763184,-0.2345360666513443
1696000141768882.0,0.3930627107620239,-0.04798835888504982,-0.24918685853481293
1696000141916667.0,0.4188641607761383,-0.05399351567029953,-0.26442110538482666
1696000142051836.0,0.4436361491680145,-0.06102738901972771,-0.2799742519855499
1696000142198614.0,0.4688762426376343,-0.06994669884443283,-0.3005525469779968
1696000142346157.0,0.49473094940185547,-0.0768989846110344,-0.31637564301490784
1696000142494272.0,0.5184644460678101,-0.08782650530338287,-0.3375523090362549
1696000142640807.0,0.536008358001709,-0.09271527081727982,-0.34534820914268494
1696000142788384.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000142936315.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000143083849.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000143231198.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000143378532.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000143524969.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000143660474.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000143808381.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000143955831.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000144102809.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000144250472.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000144397807.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000144545001.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000144692375.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000144827020.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000144974938.0,0.5394200682640076,-0.09363018721342087,-0.3476111888885498
1696000145122597.0,0.5322512984275818,-0.09206034988164902,-0.31275221705436707
1696000145269987.0,0.5336105823516846,-0.08968691527843475,-0.186872199177742
1696000145416909.0,0.5359790921211243,-0.0896022841334343,-0.06487299501895905
1696000145564348.0,0.5355576872825623,-0.09087511897087097,0.07014786452054977
1696000145711790.0,0.5344791412353516,-0.08956404775381088,0.16727028787136078
1696000145859345.0,0.5344791412353516,-0.08956404775381088,0.16727028787136078
1696000146005899.0,0.5344791412353516,-0.08956404775381088,0.16727028787136078
1696000146154349.0,0.5344791412353516,-0.08956404775381088,0.16727028787136078
1696000146301696.0,0.5344791412353516,-0.08956404775381088,0.16727028787136078
1696000146448315.0,0.5344791412353516,-0.08956404775381088,0.16727028787136078
1696000146596236.0,0.5344791412353516,-0.08956404775381088,0.16727028787136078
1696000146744235.0,0.5344791412353516,-0.08956404775381088,0.16727028787136078
1696000146890544.0,0.5344791412353516,-0.08956404775381088,0.16727028787136078
1696000147038633.0,0.5344791412353516,-0.08956404775381088,0.16727028787136078
1696000147185868.0,0.5378182530403137,-0.09222355484962463,0.15843045711517334
1696000147333045.0,0.5447388887405396,-0.09194543212652206,0.1679857224225998
1696000147479810.0,0.5518388748168945,-0.0908718854188919,0.14915181696414948
1696000147627674.0,0.5615006685256958,-0.0899001806974411,0.137197807431221
1696000147775230.0,0.5719317197799683,-0.08862831443548203,0.12237082421779633
1696000147922013.0,0.5837283730506897,-0.08680950850248337,0.10868270695209503
1696000148069555.0,0.5975578427314758,-0.08566318452358246,0.10040797293186188
1696000148216861.0,0.611886739730835,-0.08503671735525131,0.08948855847120285
1696000148364502.0,0.6259874701499939,-0.08345545828342438,0.07909364253282547
1696000148511741.0,0.6412502527236938,-0.08245998620986938,0.0721755251288414
1696000148659761.0,0.6597221493721008,-0.08029385656118393,0.06497002393007278
1696000148806952.0,0.67927485704422,-0.07939014583826065,0.05193302407860756
1696000148954740.0,0.697303831577301,-0.07968418300151825,0.03557974845170975
1696000149101892.0,0.7165895104408264,-0.07813992351293564,0.022963466122746468
1696000149248538.0,0.736784815788269,-0.0784352719783783,0.012259294278919697
1696000149396390.0,0.7582831382751465,-0.07821815460920334,-0.004420863464474678
1696000149543923.0,0.7804199457168579,-0.07990945130586624,-0.02786008082330227
1696000149691670.0,0.7999816536903381,-0.08060440421104431,-0.043295882642269135
1696000149838908.0,0.8212906122207642,-0.08234681934118271,-0.05465536564588547
1696000149985454.0,0.8409506678581238,-0.08337490260601044,-0.07331816107034683
1696000150132720.0,0.8640395998954773,-0.08574759215116501,-0.08775660395622253
1696000150280882.0,0.8852581977844238,-0.08658628910779953,-0.10174496471881866
1696000150428018.0,0.9073736071586609,-0.0908278152346611,-0.12074694782495499
1696000150575461.0,0.9292527437210083,-0.09231021255254745,-0.1239868551492691
1696000150723090.0,0.9525414705276489,-0.09791077673435211,-0.15269804000854492
1696000150870001.0,0.9712432622909546,-0.10078196972608566,-0.15638814866542816
1696000151018101.0,0.993762195110321,-0.10462608933448792,-0.16657061874866486
1696000151165427.0,1.0164685249328613,-0.1084357500076294,-0.18214720487594604
1696000151312373.0,1.0374925136566162,-0.1133827418088913,-0.19543242454528809
1696000151459406.0,1.0577516555786133,-0.11757783591747284,-0.20625177025794983
1696000151606637.0,1.0783964395523071,-0.12179125845432281,-0.22772175073623657
1696000151754781.0,1.101550579071045,-0.12675023078918457,-0.2478504329919815
1696000151902398.0,1.1227858066558838,-0.134037047624588,-0.27086958289146423
1696000152049147.0,1.1440454721450806,-0.1403733491897583,-0.29021066427230835
1696000152197137.0,1.1656196117401123,-0.14702872931957245,-0.30729934573173523
1696000152344209.0,1.1863075494766235,-0.1543174386024475,-0.32133394479751587
1696000152491704.0,1.2080098390579224,-0.16161513328552246,-0.3395853042602539
1696000152638396.0,1.2282646894454956,-0.16945630311965942,-0.3604849576950073
1696000152774214.0,1.2469446659088135,-0.17746420204639435,-0.3714420795440674
1696000152921589.0,1.2676340341567993,-0.18632446229457855,-0.3887871503829956
1696000153068073.0,1.2885477542877197,-0.19511155784130096,-0.4083741307258606
1696000153216063.0,1.309738039970398,-0.20495806634426117,-0.4298172891139984
1696000153362883.0,1.3297572135925293,-0.2148495614528656,-0.44940513372421265
1696000153510852.0,1.3503237962722778,-0.2256171703338623,-0.4731177091598511
1696000153657800.0,1.370276689529419,-0.2359781265258789,-0.4912993609905243
1696000153805220.0,1.389991044998169,-0.24763981997966766,-0.511681079864502
1696000153952881.0,1.408600926399231,-0.25928977131843567,-0.5256547927856445
1696000154100481.0,1.4279206991195679,-0.2710985243320465,-0.5422928333282471
1696000154248171.0,1.4477591514587402,-0.28339487314224243,-0.5570203065872192
1696000154382309.0,1.4636900424957275,-0.29452282190322876,-0.5756828188896179
1696000154530120.0,1.4817432165145874,-0.3068520128726959,-0.5851490497589111
1696000154677196.0,1.500901222229004,-0.3203137218952179,-0.6058000326156616
1696000154825457.0,1.5183378458023071,-0.33347371220588684,-0.6202451586723328
1696000154972186.0,1.4748088121414185,-0.35746827721595764,-0.6199638843536377
1696000155119553.0,1.492019534111023,-0.3677893877029419,-0.6653416156768799
1696000155267594.0,1.5101585388183594,-0.38056376576423645,-0.6658912897109985
1696000155415017.0,1.5291231870651245,-0.39225947856903076,-0.6673492789268494
1696000155562473.0,1.5443809032440186,-0.404966801404953,-0.6766932010650635
1696000155709083.0,1.5608230829238892,-0.42222559452056885,-0.6885395050048828
1696000155856490.0,1.5794752836227417,-0.437921404838562,-0.7065287232398987
1696000156004395.0,1.5968838930130005,-0.4551434814929962,-0.7178046703338623
1696000156151061.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000156299170.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000156446582.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000156593535.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000156740537.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000156887706.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000157036040.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000157182910.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000157330338.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000157478515.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000157625757.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000157772694.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000157919944.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000158067022.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000158214638.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000158361765.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000158509310.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000158657105.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000158804599.0,1.5991069078445435,-0.46201473474502563,-0.7368608117103577
1696000158951777.0,1.6073894500732422,-0.4635547399520874,-0.8025855422019958
1696000159099674.0,1.6418482065200806,-0.4753502905368805,-0.8898168206214905
1696000159246706.0,1.6440751552581787,-0.4804646074771881,-1.1853383779525757
1696000159394429.0,1.644682765007019,-0.48117777705192566,-1.3279393911361694
1696000159541592.0,1.6450434923171997,-0.48110899329185486,-1.5138036012649536
1696000159688352.0,1.6414552927017212,-0.4825129806995392,-1.5595592260360718
1696000159836253.0,1.6409568786621094,-0.4822026789188385,-1.7464650869369507
1696000159983455.0,1.6409568786621094,-0.4822026789188385,-1.7464650869369507
1696000160130586.0,1.6436177492141724,-0.4818233549594879,-1.7773860692977905
1696000160278834.0,1.6436177492141724,-0.4818233549594879,-1.7773860692977905
1696000160426050.0,1.6436177492141724,-0.4818233549594879,-1.7773860692977905
1696000160573257.0,1.6436177492141724,-0.4818233549594879,-1.7773860692977905
1696000160719995.0,1.6436177492141724,-0.4818233549594879,-1.7773860692977905
1696000160868145.0,1.6436177492141724,-0.4818233549594879,-1.7773860692977905
1696000161014704.0,1.6436177492141724,-0.4818233549594879,-1.7773860692977905
