time,x,y,theta
1699995232274246.0,0.0,0.0,0.0
1699995232314852.0,0.0,0.0,0.0
1699995232356248.0,0.0,0.0,0.0
1699995232396736.0,0.0,0.0,0.0
1699995232437211.0,0.0,0.0,0.0
1699995232477692.0,0.0,0.0,0.0
1699995232518302.0,0.0,0.0,0.0
1699995232558818.0,0.0,0.0,0.0
1699995232599326.0,0.0,0.0,0.0
1699995232639816.0,0.0,0.0,0.0
1699995232681456.0,0.0,0.0,0.0
1699995232722082.0,0.0,0.0,0.0
1699995232762616.0,0.0,0.0,0.0
1699995232803105.0,0.0,0.0,0.0
1699995232843591.0,0.0,0.0,0.0
1699995232884068.0,0.0,0.0,0.0
1699995232924677.0,0.0,0.0,0.0
1699995232965210.0,0.0,0.0,0.0
1699995233005704.0,0.0,0.0,0.0
1699995233046189.0,0.0,0.0,0.0
1699995233088068.0,0.0,0.0,0.0
1699995233128683.0,0.0,0.0,0.0
1699995233163978.0,0.0,0.0,0.0
1699995233204472.0,0.0,0.0,0.0
1699995233244959.0,0.0,0.0,0.0
1699995233285443.0,0.0,0.0,0.0
1699995233326055.0,0.0,0.0,0.0
1699995233366571.0,0.0,0.0,0.0
1699995233408156.0,0.0,0.0,0.0
1699995233448642.0,0.0,0.0,0.0
1699995233489126.0,0.0,0.0,0.0
1699995233529748.0,0.0,0.0,0.0
1699995233570274.0,0.0,0.0,0.0
1699995233610762.0,0.0,0.0,0.0
1699995233651240.0,0.0,0.0,0.0
1699995233691720.0,0.0,0.0,0.0
1699995233733332.0,0.0,0.0,0.0
1699995233774043.0,0.0,0.0,0.0
1699995233814545.0,0.0,0.0,0.0
1699995233855044.0,0.0,0.0,0.0
1699995233895530.0,0.0,0.0,0.0
1699995233936143.0,0.0,0.0,0.0
1699995233976671.0,0.0,0.0,0.0
1699995234017148.0,0.0,0.0,0.0
1699995234058534.0,0.0,0.0,0.0
1699995234099017.0,0.0,0.0,0.0
1699995234137642.0,0.0,0.0,0.0
1699995234178173.0,0.0,0.0,0.0
1699995234218656.0,0.0,0.0,0.0
1699995234259135.0,0.0,0.0,0.0
1699995234299633.0,0.0,0.0,0.0
1699995234340263.0,0.0,0.0,0.0
1699995234380777.0,0.0,0.0,0.0
1699995234421280.0,0.0,0.0,0.0
1699995234462762.0,0.0,0.0,0.0
1699995234503259.0,0.0,0.0,0.0
1699995234543883.0,0.0,0.0,0.0
1699995234584383.0,0.0,0.0,0.0
1699995234624880.0,0.0,0.0,0.0
1699995234665364.0,0.0,0.0,0.0
1699995234705849.0,0.0,0.0,0.0
1699995234746461.0,0.0,0.0,0.0
1699995234787795.0,0.0,0.0,0.0
1699995234828317.0,0.004864498972892761,0.0,0.0026699795853346586
1699995234868817.0,0.010397212579846382,1.4772266695217695e-05,0.0021356926299631596
1699995234909306.0,0.016971703618764877,2.8813381504733115e-05,0.0053422776982188225
1699995234949936.0,0.024767274037003517,7.045987877063453e-05,0.006407428998500109
1699995234990458.0,0.03312406316399574,0.00012400613923091441,0.008009413257241249
1699995235030967.0,0.04156661406159401,0.00019162747776135802,0.008543582633137703
1699995235071456.0,0.05017973482608795,0.00026521619292907417,0.008009152486920357
1699995235111939.0,0.05896063148975372,0.0003355452499818057,0.0064056203700602055
1699995235156833.0,0.0671040266752243,0.0003877094713971019,0.0049596382305026054
1699995235197351.0,0.07579435408115387,0.0004308107018005103,0.0022893971763551235
1699995235237854.0,0.08457117527723312,0.0004509043646976352,-0.0003818375989794731
1699995235278353.0,0.09322408586740494,0.0004476003523450345,-0.0014504371210932732
1699995235318840.0,0.10200438648462296,0.0004348650691099465,-0.0030538104474544525
1699995235359464.0,0.11063063144683838,0.000408522057114169,-0.004119120538234711
1699995235399984.0,0.11936213821172714,0.00037255571805872023,-0.005187166854739189
1699995235440477.0,0.12793299555778503,0.00032809682306833565,-0.006255920045077801
1699995235482092.0,0.13663707673549652,0.00027364405104890466,-0.007815835066139698
1699995235522584.0,0.14529122412204742,0.0002060033439192921,-0.007815835066139698
1699995235563198.0,0.15404380857944489,0.00013759316061623394,-0.0072830491699278355
1699995235603714.0,0.16285918653011322,7.338920113397762e-05,-0.006214900407940149
1699995235644226.0,0.1715923249721527,1.9112918380415067e-05,-0.006214900407940149
1699995235684719.0,0.18028795719146729,-3.493025360512547e-05,-0.00568052101880312
1699995235725215.0,0.1889829784631729,-8.432299364358187e-05,-0.00514618307352066
1699995235765833.0,0.19761042296886444,-0.0001287217892240733,-0.00408071419224143
1699995235806352.0,0.20625898241996765,-0.00016401431639678776,-0.00408071419224143
1699995235846854.0,0.21491117775440216,-0.0001993216574192047,-0.00408071419224143
1699995235888454.0,0.2236185073852539,-0.00023485394194722176,-0.004600870423018932
1699995235928943.0,0.23235668241977692,-0.0002750574494712055,-0.004600870423018932
1699995235969554.0,0.24098563194274902,-0.00031475842115469277,-0.004600870423018932
1699995236010091.0,0.24975502490997314,-0.00035510552697815,-0.005134670529514551
1699995236050586.0,0.25840866565704346,-0.00039953956729732454,-0.007272074464708567
1699995236091078.0,0.26722925901412964,-0.00046368478797376156,-0.009409641847014427
1699995236136928.0,0.2747984826564789,-0.0005349106504581869,-0.011297415010631084
1699995236178635.0,0.2836041748523712,-0.0006343963323161006,-0.015448006801307201
1699995236219166.0,0.29212453961372375,-0.0007660293485969305,-0.01704963855445385
1699995236259664.0,0.30073481798171997,-0.0009128456003963947,-0.019721202552318573
1699995236300156.0,0.30922114849090576,-0.0010802277829498053,-0.021858764812350273
1699995236340649.0,0.31779009103775024,-0.001267563900910318,-0.02292751893401146
1699995236381259.0,0.32620969414711,-0.0014606384793296456,-0.023460356518626213
1699995236421793.0,0.33472809195518494,-0.0016605198616161942,-0.023994192481040955
1699995236462294.0,0.343170166015625,-0.0018631191924214363,-0.023459920659661293
1699995236502801.0,0.35173583030700684,-0.00206410582177341,-0.022391537204384804
1699995236543290.0,0.3602639138698578,-0.0022550944704562426,-0.019719380885362625
1699995236584855.0,0.36865273118019104,-0.0024205383379012346,-0.018157590180635452
1699995236625391.0,0.3770054280757904,-0.00257221981883049,-0.0176237802952528
1699995236665906.0,0.3854456841945648,-0.0027209846302866936,-0.018157867714762688
1699995236706392.0,0.3938086926937103,-0.002872855868190527,-0.01762339659035206
1699995236746891.0,0.40208590030670166,-0.0030187435913830996,-0.016020499169826508
1699995236787527.0,0.41054269671440125,-0.0031542375218123198,-0.012825511395931244
1699995236828069.0,0.41901952028274536,-0.0032629629131406546,-0.009623119607567787
1699995236868575.0,0.42762893438339233,-0.003345814999192953,-0.006952089257538319
1699995236909921.0,0.43606361746788025,-0.003404454793781042,-0.003288611536845565
1699995236950415.0,0.4444679021835327,-0.003432093420997262,0.0009863090235739946
1699995236991041.0,0.45243021845817566,-0.003424240043386817,0.0063125984743237495
1699995237031584.0,0.460076242685318,-0.0033759730868041515,0.010582353919744492
1699995237072091.0,0.4675208628177643,-0.0032971887849271297,0.015390096232295036
